g2 dynamics at tau=0, Fock-1 initial state, w=w_dip
t [ps]       g2 [unitless]
5.985331     0.000000    
5.990112     0.000000    
5.994892     0.000000    
5.999673     0.000000    
6.004454     0.000000    
6.009234     0.000000    
6.014015     0.000000    
6.018795     0.000000    
6.023576     0.000000    
6.028357     0.000000    
6.033137     0.000000    
6.037918     0.000000    
6.042698     0.000000    
6.047479     0.000000    
6.052260     0.000000    
6.057040     0.000000    
6.061821     0.000000    
6.066602     0.000000    
6.071382     0.000000    
6.076163     0.000000    
6.080943     0.000000    
6.085724     0.000000    
6.090505     0.000000    
6.095285     0.000000    
6.100066     0.000000    
6.104846     0.000000    
6.109627     0.000000    
6.114408     0.000000    
6.119188     0.000000    
6.123969     0.000000    
6.128750     0.000000    
6.133530     0.000000    
6.138311     0.000000    
6.143091     0.000000    
6.147872     0.000000    
6.152653     0.000000    
6.157433     0.000000    
6.162214     0.000000    
6.166994     0.000000    
6.171775     0.000000    
6.176556     0.000000    
6.181336     0.000000    
6.186117     0.000000    
6.190898     0.000000    
6.195678     0.000000    
6.200459     0.000000    
6.205239     0.000000    
6.210020     0.000000    
6.214801     0.000000    
6.219581     0.000000    
6.224362     0.000000    
6.229142     0.000000    
6.233923     0.000000    
6.238704     0.000000    
6.243484     0.000000    
6.248265     0.000000    
6.253046     0.000000    
6.257826     0.000000    
6.262607     0.000000    
6.267387     0.000000    
6.272168     0.000000    
6.276949     0.000000    
6.281729     0.000000    
6.286510     0.000000    
6.291290     0.000000    
6.296071     0.000000    
6.300852     0.000000    
6.305632     0.000000    
6.310413     0.000000    
6.315194     0.000000    
6.319974     0.000000    
6.324755     0.000000    
6.329535     0.000000    
6.334316     0.000000    
6.339097     0.000000    
6.343877     0.000000    
6.348658     0.000000    
6.353438     0.000000    
6.358219     0.000000    
6.363000     0.000000    
6.367780     0.000000    
6.372561     0.000000    
6.377342     0.000000    
6.382122     0.000000    
6.386903     0.000000    
6.391683     0.000000    
6.396464     0.000000    
6.401245     0.000000    
6.406025     0.000000    
6.410806     0.000000    
6.415586     0.000000    
6.420367     0.000000    
6.425148     0.000000    
6.429928     0.000000    
6.434709     0.000000    
6.439490     0.000000    
6.444270     0.000000    
6.449051     0.000000    
6.453831     0.000000    
6.458612     0.000000    
6.463393     0.000000    
6.468173     0.000000    
6.472954     0.000000    
6.477734     0.000000    
6.482515     0.000000    
6.487296     0.000000    
6.492076     0.000000    
6.496857     0.000000    
6.501638     0.000000    
6.506418     0.000000    
6.511199     0.000000    
6.515979     0.000000    
6.520760     0.000000    
6.525541     0.000000    
6.530321     0.000000    
6.535102     0.000000    
6.539882     0.000000    
6.544663     0.000000    
6.549444     0.000000    
6.554224     0.000000    
6.559005     0.000000    
6.563786     0.000000    
6.568566     0.000000    
6.573347     0.000000    
6.578127     0.000000    
6.582908     0.000000    
6.587689     0.000000    
6.592469     0.000000    
6.597250     0.000000    
6.602030     0.000000    
6.606811     0.000000    
6.611592     0.000000    
6.616372     0.000000    
6.621153     0.000000    
6.625934     0.000000    
6.630714     0.000000    
6.635495     0.000000    
6.640275     0.000000    
6.645056     0.000000    
6.649837     0.000000    
6.654617     0.000000    
6.659398     0.000000    
6.664179     0.000000    
6.668959     0.000000    
6.673740     0.000000    
6.678520     0.000000    
6.683301     0.000000    
6.688082     0.000000    
6.692862     0.000000    
6.697643     0.000000    
6.702423     0.000000    
6.707204     0.000000    
6.711985     0.000000    
6.716765     0.000000    
6.721546     0.000000    
6.726327     0.000000    
6.731107     0.000000    
6.735888     0.000000    
6.740668     0.000000    
6.745449     0.000000    
6.750230     0.000000    
6.755010     0.000000    
6.759791     0.000000    
6.764571     0.000000    
6.769352     0.000000    
6.774133     0.000000    
6.778913     0.000000    
6.783694     0.000000    
6.788475     0.000000    
6.793255     0.000000    
6.798036     0.000000    
6.802816     0.000000    
6.807597     0.000000    
6.812378     0.000000    
6.817158     0.000000    
6.821939     0.000000    
6.826719     0.000000    
6.831500     0.000000    
6.836281     0.000000    
6.841061     0.000000    
6.845842     0.000000    
6.850623     0.000000    
6.855403     0.000000    
6.860184     0.000000    
6.864964     0.000000    
6.869745     0.000000    
6.874526     0.000000    
6.879306     0.000000    
6.884087     0.000000    
6.888867     0.000000    
6.893648     0.000000    
6.898429     0.000000    
6.903209     0.000000    
6.907990     0.000000    
6.912771     0.000000    
6.917551     0.000000    
6.922332     0.000000    
6.927112     0.000000    
6.931893     0.000000    
6.936674     0.000000    
6.941454     0.000000    
6.946235     0.000000    
6.951015     0.000000    
6.955796     0.000000    
6.960577     0.000000    
6.965357     0.000000    
6.970138     0.000000    
6.974919     0.000000    
6.979699     0.000000    
6.984480     0.000000    
6.989260     0.000000    
6.994041     0.000000    
6.998822     0.000000    
7.003602     0.000000    
7.008383     0.000000    
7.013163     0.000000    
7.017944     0.000000    
7.022725     0.000000    
7.027505     0.000000    
7.032286     0.000000    
7.037067     0.000000    
7.041847     0.000000    
7.046628     0.000000    
7.051408     0.000000    
7.056189     0.000000    
7.060970     0.000000    
7.065750     0.000000    
7.070531     0.000000    
7.075311     0.000000    
7.080092     0.000000    
7.084873     0.000000    
7.089653     0.000000    
7.094434     0.000000    
7.099215     0.000000    
7.103995     0.000000    
7.108776     0.000000    
7.113556     0.000000    
7.118337     0.000000    
7.123118     0.000000    
7.127898     0.000000    
7.132679     0.000000    
7.137459     0.000000    
7.142240     0.000000    
7.147021     0.000000    
7.151801     0.000000    
7.156582     0.000000    
7.161363     0.000000    
7.166143     0.000000    
7.170924     0.000000    
7.175704     0.000000    
7.180485     0.000000    
7.185266     0.000000    
7.190046     0.000000    
7.194827     0.000000    
7.199607     0.000000    
7.204388     0.000000    
7.209169     0.000000    
7.213949     0.000000    
7.218730     0.000000    
7.223511     0.000000    
7.228291     0.000000    
7.233072     0.000000    
7.237852     0.000000    
7.242633     0.000000    
7.247414     0.000000    
7.252194     0.000000    
7.256975     0.000000    
7.261755     0.000000    
7.266536     0.000000    
7.271317     0.000000    
7.276097     0.000000    
7.280878     0.000000    
7.285659     0.000000    
7.290439     0.000000    
7.295220     0.000000    
7.300000     0.000000    
7.304781     0.000000    
7.309562     0.000000    
7.314342     0.000000    
7.319123     0.000000    
7.323903     0.000000    
7.328684     0.000000    
7.333465     0.000000    
7.338245     0.000000    
7.343026     0.000000    
7.347807     0.000000    
7.352587     0.000000    
7.357368     0.000000    
7.362148     0.000000    
7.366929     0.000000    
7.371710     0.000000    
7.376490     0.000000    
7.381271     0.000000    
7.386051     0.000000    
7.390832     0.000000    
7.395613     0.000000    
7.400393     0.000000    
7.405174     0.000000    
7.409955     0.000000    
7.414735     0.000000    
7.419516     0.000000    
7.424296     0.000000    
7.429077     0.000000    
7.433858     0.000000    
7.438638     0.000000    
7.443419     0.000000    
7.448200     0.000000    
7.452980     0.000000    
7.457761     0.000000    
7.462541     0.000000    
7.467322     0.000000    
7.472103     0.000000    
7.476883     0.000000    
7.481664     0.000000    
7.486444     0.000000    
7.491225     0.000000    
7.496006     0.000000    
7.500786     0.000000    
7.505567     0.000000    
7.510348     0.000000    
7.515128     0.000000    
7.519909     0.000000    
7.524689     0.000000    
7.529470     0.000000    
7.534251     0.000000    
7.539031     0.000000    
7.543812     0.000000    
7.548592     0.000000    
7.553373     0.000000    
7.558154     0.000000    
7.562934     0.000000    
7.567715     0.000000    
7.572496     0.000000    
7.577276     0.000000    
7.582057     0.000000    
7.586837     0.000000    
7.591618     0.000000    
7.596399     0.000000    
7.601179     0.000000    
7.605960     0.000000    
7.610740     0.000000    
7.615521     0.000000    
7.620302     0.000000    
7.625082     0.000000    
7.629863     0.000000    
7.634644     0.000000    
7.639424     0.000000    
7.644205     0.000000    
7.648985     0.000000    
7.653766     0.000000    
7.658547     0.000000    
7.663327     0.000000    
7.668108     0.000000    
7.672888     0.000000    
7.677669     0.000000    
7.682450     0.000000    
7.687230     0.000000    
7.692011     0.000000    
7.696792     0.000000    
7.701572     0.000000    
7.706353     0.000000    
7.711133     0.000000    
7.715914     0.000000    
7.720695     0.000000    
7.725475     0.000000    
7.730256     0.000000    
7.735036     0.000000    
7.739817     0.000000    
7.744598     0.000000    
7.749378     0.000000    
7.754159     0.000000    
7.758940     0.000000    
7.763720     0.000000    
7.768501     0.000000    
7.773281     0.000000    
7.778062     0.000000    
7.782843     0.000000    
7.787623     0.000000    
7.792404     0.000000    
7.797184     0.000000    
7.801965     0.000000    
7.806746     0.000000    
7.811526     0.000000    
7.816307     0.000000    
7.821088     0.000000    
7.825868     0.000000    
7.830649     0.000000    
7.835429     0.000000    
7.840210     0.000000    
7.844991     0.000000    
7.849771     0.000000    
7.854552     0.000000    
7.859332     0.000000    
7.864113     0.000000    
7.868894     0.000000    
7.873674     0.000000    
7.878455     0.000000    
7.883236     0.000000    
7.888016     0.000000    
7.892797     0.000000    
7.897577     0.000000    
7.902358     0.000000    
7.907139     0.000000    
7.911919     0.000000    
7.916700     0.000000    
7.921480     0.000000    
7.926261     0.000000    
7.931042     0.000000    
7.935822     0.000000    
7.940603     0.000000    
7.945384     0.000000    
7.950164     0.000000    
7.954945     0.000000    
7.959725     0.000000    
7.964506     0.000000    
7.969287     0.000000    
7.974067     0.000000    
7.978848     0.000000    
7.983628     0.000000    
7.988409     0.000000    
7.993190     0.000000    
7.997970     0.000000    
8.002751     0.000000    
8.007532     0.000000    
8.012312     0.000000    
8.017093     0.000000    
8.021873     0.000000    
8.026654     0.000000    
8.031435     0.000000    
8.036215     0.000000    
8.040996     0.000000    
8.045776     0.000000    
8.050557     0.000000    
8.055338     0.000000    
8.060118     0.000000    
8.064899     0.000000    
8.069680     0.000000    
8.074460     0.000000    
8.079241     0.000000    
8.084021     0.000000    
8.088802     0.000000    
8.093583     0.000000    
8.098363     0.000000    
8.103144     0.000000    
8.107924     0.000000    
8.112705     0.000000    
8.117486     0.000000    
8.122266     0.000000    
8.127047     0.000000    
8.131828     0.000000    
8.136608     0.000000    
8.141389     0.000000    
8.146169     0.000000    
8.150950     0.000000    
8.155731     0.000000    
8.160511     0.000000    
8.165292     0.000000    
8.170072     0.000000    
8.174853     0.000000    
8.179634     0.000000    
8.184414     0.000000    
8.189195     0.000000    
8.193976     0.000000    
8.198756     0.000000    
8.203537     0.000000    
8.208317     0.000000    
8.213098     0.000000    
8.217879     0.000000    
8.222659     0.000000    
8.227440     0.000000    
8.232221     0.000000    
8.237001     0.000000    
8.241782     0.000000    
8.246562     0.000000    
8.251343     0.000000    
8.256124     0.000000    
8.260904     0.000000    
8.265685     0.000000    
