g2 dynamics at tau=0, vacuum initial state, w=w_dip
t [ps]       g2 [1]      
331.128770   1.000003    
331.133301   1.000003    
331.137833   1.000003    
331.142365   1.000003    
331.146897   1.000003    
331.151428   1.000003    
331.155960   1.000003    
331.160492   1.000003    
331.165024   1.000003    
331.169556   1.000003    
331.174087   1.000003    
331.178619   1.000003    
331.183151   1.000003    
331.187683   1.000003    
331.192215   1.000003    
331.196746   1.000003    
331.201278   1.000003    
331.205810   1.000003    
331.210342   1.000003    
331.214873   1.000003    
331.219405   1.000003    
331.223937   1.000003    
331.228469   1.000003    
331.233001   1.000003    
331.237532   1.000003    
331.242064   1.000003    
331.246596   1.000003    
331.251128   1.000003    
331.255660   1.000003    
331.260191   1.000003    
331.264723   1.000003    
331.269255   1.000003    
331.273787   1.000003    
331.278319   1.000003    
331.282850   1.000003    
331.287382   1.000003    
331.291914   1.000003    
331.296446   1.000003    
331.300977   1.000003    
331.305509   1.000003    
331.310041   1.000003    
331.314573   1.000003    
331.319105   1.000003    
331.323636   1.000003    
331.328168   1.000003    
331.332700   1.000003    
331.337232   1.000003    
331.341764   1.000003    
331.346295   1.000003    
331.350827   1.000003    
331.355359   1.000003    
331.359891   1.000003    
331.364423   1.000003    
331.368954   1.000003    
331.373486   1.000003    
331.378018   1.000003    
331.382550   1.000003    
331.387081   1.000003    
331.391613   1.000003    
331.396145   1.000003    
331.400677   1.000003    
331.405209   1.000003    
331.409740   1.000003    
331.414272   1.000003    
331.418804   1.000003    
331.423336   1.000003    
331.427868   1.000003    
331.432399   1.000003    
331.436931   1.000003    
331.441463   1.000003    
331.445995   1.000003    
331.450527   1.000003    
331.455058   1.000003    
331.459590   1.000003    
331.464122   1.000003    
331.468654   1.000003    
331.473185   1.000003    
331.477717   1.000003    
331.482249   1.000003    
331.486781   1.000003    
331.491313   1.000003    
331.495844   1.000003    
331.500376   1.000003    
331.504908   1.000003    
331.509440   1.000003    
331.513972   1.000003    
331.518503   1.000003    
331.523035   1.000003    
331.527567   1.000003    
331.532099   1.000003    
331.536631   1.000003    
331.541162   1.000003    
331.545694   1.000003    
331.550226   1.000003    
331.554758   1.000003    
331.559289   1.000003    
331.563821   1.000003    
331.568353   1.000003    
331.572885   1.000003    
331.577417   1.000003    
331.581948   1.000003    
331.586480   1.000003    
331.591012   1.000003    
331.595544   1.000003    
331.600076   1.000003    
331.604607   1.000003    
331.609139   1.000003    
331.613671   1.000003    
331.618203   1.000003    
331.622735   1.000003    
331.627266   1.000003    
331.631798   1.000003    
331.636330   1.000003    
331.640862   1.000003    
331.645393   1.000003    
331.649925   1.000003    
331.654457   1.000003    
331.658989   1.000003    
331.663521   1.000003    
331.668052   1.000003    
331.672584   1.000003    
331.677116   1.000003    
331.681648   1.000003    
331.686180   1.000003    
331.690711   1.000003    
331.695243   1.000003    
331.699775   1.000003    
331.704307   1.000003    
331.708839   1.000003    
331.713370   1.000003    
331.717902   1.000003    
331.722434   1.000003    
331.726966   1.000003    
331.731497   1.000003    
331.736029   1.000003    
331.740561   1.000003    
331.745093   1.000003    
331.749625   1.000003    
331.754156   1.000003    
331.758688   1.000003    
331.763220   1.000003    
331.767752   1.000003    
331.772284   1.000003    
331.776815   1.000003    
331.781347   1.000003    
331.785879   1.000003    
331.790411   1.000003    
331.794943   1.000003    
331.799474   1.000003    
331.804006   1.000003    
331.808538   1.000003    
331.813070   1.000003    
331.817601   1.000003    
331.822133   1.000003    
331.826665   1.000003    
331.831197   1.000003    
331.835729   1.000003    
331.840260   1.000003    
331.844792   1.000003    
331.849324   1.000003    
331.853856   1.000003    
331.858388   1.000003    
331.862919   1.000003    
331.867451   1.000003    
331.871983   1.000003    
331.876515   1.000003    
331.881047   1.000003    
331.885578   1.000003    
331.890110   1.000003    
331.894642   1.000003    
331.899174   1.000003    
331.903705   1.000003    
331.908237   1.000003    
331.912769   1.000003    
331.917301   1.000003    
331.921833   1.000003    
331.926364   1.000003    
331.930896   1.000003    
331.935428   1.000003    
331.939960   1.000003    
331.944492   1.000003    
331.949023   1.000003    
331.953555   1.000003    
331.958087   1.000003    
331.962619   1.000003    
331.967150   1.000003    
331.971682   1.000003    
331.976214   1.000003    
331.980746   1.000003    
331.985278   1.000003    
331.989809   1.000003    
331.994341   1.000003    
331.998873   1.000003    
332.003405   1.000003    
332.007937   1.000003    
332.012468   1.000003    
332.017000   1.000003    
332.021532   1.000003    
332.026064   1.000003    
332.030596   1.000003    
332.035127   1.000003    
332.039659   1.000003    
332.044191   1.000003    
332.048723   1.000003    
332.053254   1.000003    
332.057786   1.000003    
332.062318   1.000003    
332.066850   1.000003    
332.071382   1.000003    
332.075913   1.000003    
332.080445   1.000003    
332.084977   1.000003    
332.089509   1.000003    
332.094041   1.000003    
332.098572   1.000003    
332.103104   1.000003    
332.107636   1.000003    
332.112168   1.000003    
332.116700   1.000003    
332.121231   1.000003    
332.125763   1.000003    
332.130295   1.000003    
332.134827   1.000003    
332.139358   1.000003    
332.143890   1.000003    
332.148422   1.000003    
332.152954   1.000003    
332.157486   1.000003    
332.162017   1.000003    
332.166549   1.000003    
332.171081   1.000003    
332.175613   1.000003    
332.180145   1.000003    
332.184676   1.000003    
332.189208   1.000003    
332.193740   1.000003    
332.198272   1.000003    
332.202804   1.000003    
332.207335   1.000003    
332.211867   1.000003    
332.216399   1.000003    
332.220931   1.000003    
332.225462   1.000003    
332.229994   1.000003    
332.234526   1.000003    
332.239058   1.000003    
332.243590   1.000003    
332.248121   1.000003    
332.252653   1.000003    
332.257185   1.000003    
332.261717   1.000003    
332.266249   1.000003    
332.270780   1.000003    
332.275312   1.000003    
332.279844   1.000003    
332.284376   1.000003    
332.288908   1.000003    
332.293439   1.000003    
332.297971   1.000003    
332.302503   1.000003    
332.307035   1.000003    
332.311566   1.000003    
332.316098   1.000003    
332.320630   1.000003    
332.325162   1.000003    
332.329694   1.000003    
332.334225   1.000003    
332.338757   1.000003    
332.343289   1.000003    
332.347821   1.000003    
332.352353   1.000003    
332.356884   1.000003    
332.361416   1.000003    
332.365948   1.000003    
332.370480   1.000003    
332.375012   1.000003    
332.379543   1.000003    
332.384075   1.000003    
332.388607   1.000003    
332.393139   1.000003    
332.397670   1.000003    
332.402202   1.000003    
332.406734   1.000003    
332.411266   1.000003    
332.415798   1.000003    
332.420329   1.000003    
332.424861   1.000003    
332.429393   1.000003    
332.433925   1.000003    
332.438457   1.000003    
332.442988   1.000003    
332.447520   1.000003    
332.452052   1.000003    
332.456584   1.000003    
332.461116   1.000003    
332.465647   1.000003    
332.470179   1.000003    
332.474711   1.000003    
332.479243   1.000003    
332.483774   1.000003    
332.488306   1.000003    
332.492838   1.000003    
332.497370   1.000003    
332.501902   1.000003    
332.506433   1.000003    
332.510965   1.000003    
332.515497   1.000003    
332.520029   1.000003    
332.524561   1.000003    
332.529092   1.000003    
332.533624   1.000003    
332.538156   1.000003    
332.542688   1.000003    
332.547220   1.000003    
332.551751   1.000003    
332.556283   1.000003    
332.560815   1.000003    
332.565347   1.000003    
332.569878   1.000003    
332.574410   1.000003    
332.578942   1.000003    
332.583474   1.000003    
332.588006   1.000003    
332.592537   1.000003    
332.597069   1.000003    
332.601601   1.000003    
332.606133   1.000003    
332.610665   1.000003    
332.615196   1.000003    
332.619728   1.000003    
332.624260   1.000003    
332.628792   1.000003    
332.633324   1.000003    
332.637855   1.000003    
332.642387   1.000003    
332.646919   1.000003    
332.651451   1.000003    
332.655982   1.000003    
332.660514   1.000003    
332.665046   1.000003    
332.669578   1.000003    
332.674110   1.000003    
332.678641   1.000003    
332.683173   1.000003    
332.687705   1.000003    
332.692237   1.000003    
332.696769   1.000003    
332.701300   1.000003    
332.705832   1.000003    
332.710364   1.000003    
332.714896   1.000003    
332.719427   1.000003    
332.723959   1.000003    
332.728491   1.000003    
332.733023   1.000003    
332.737555   1.000003    
332.742086   1.000003    
332.746618   1.000003    
332.751150   1.000003    
332.755682   1.000003    
332.760214   1.000003    
332.764745   1.000003    
332.769277   1.000003    
332.773809   1.000003    
332.778341   1.000003    
332.782873   1.000003    
332.787404   1.000003    
332.791936   1.000003    
332.796468   1.000003    
332.801000   1.000003    
332.805531   1.000003    
332.810063   1.000003    
332.814595   1.000003    
332.819127   1.000003    
332.823659   1.000003    
332.828190   1.000003    
332.832722   1.000003    
332.837254   1.000003    
332.841786   1.000003    
332.846318   1.000003    
332.850849   1.000003    
332.855381   1.000003    
332.859913   1.000003    
332.864445   1.000003    
332.868977   1.000003    
332.873508   1.000003    
332.878040   1.000003    
332.882572   1.000003    
332.887104   1.000003    
332.891635   1.000003    
332.896167   1.000003    
332.900699   1.000003    
332.905231   1.000003    
332.909763   1.000003    
332.914294   1.000003    
332.918826   1.000003    
332.923358   1.000003    
332.927890   1.000003    
332.932422   1.000003    
332.936953   1.000003    
332.941485   1.000003    
332.946017   1.000003    
332.950549   1.000003    
332.955081   1.000003    
332.959612   1.000003    
332.964144   1.000003    
332.968676   1.000003    
332.973208   1.000003    
332.977739   1.000003    
332.982271   1.000003    
332.986803   1.000003    
332.991335   1.000003    
332.995867   1.000003    
333.000398   1.000003    
333.004930   1.000003    
333.009462   1.000003    
333.013994   1.000003    
333.018526   1.000003    
333.023057   1.000003    
333.027589   1.000003    
333.032121   1.000003    
333.036653   1.000003    
333.041185   1.000003    
333.045716   1.000003    
333.050248   1.000003    
333.054780   1.000003    
333.059312   1.000003    
333.063843   1.000003    
333.068375   1.000003    
333.072907   1.000003    
333.077439   1.000003    
333.081971   1.000003    
333.086502   1.000003    
333.091034   1.000003    
333.095566   1.000003    
333.100098   1.000003    
333.104630   1.000003    
333.109161   1.000003    
333.113693   1.000003    
333.118225   1.000003    
333.122757   1.000003    
333.127289   1.000003    
333.131820   1.000003    
333.136352   1.000003    
333.140884   1.000003    
333.145416   1.000003    
333.149947   1.000003    
333.154479   1.000003    
333.159011   1.000003    
333.163543   1.000003    
333.168075   1.000003    
333.172606   1.000003    
333.177138   1.000003    
333.181670   1.000003    
333.186202   1.000003    
333.190734   1.000003    
333.195265   1.000003    
333.199797   1.000003    
333.204329   1.000003    
333.208861   1.000003    
333.213393   1.000003    
333.217924   1.000003    
333.222456   1.000003    
333.226988   1.000003    
333.231520   1.000003    
333.236051   1.000003    
333.240583   1.000003    
333.245115   1.000003    
333.249647   1.000003    
333.254179   1.000003    
333.258710   1.000003    
333.263242   1.000003    
333.267774   1.000003    
333.272306   1.000003    
333.276838   1.000003    
333.281369   1.000003    
333.285901   1.000003    
333.290433   1.000003    
333.294965   1.000003    
333.299497   1.000003    
333.304028   1.000003    
333.308560   1.000003    
333.313092   1.000003    
333.317624   1.000003    
333.322155   1.000003    
333.326687   1.000003    
333.331219   1.000003    
333.335751   1.000003    
333.340283   1.000003    
333.344814   1.000003    
333.349346   1.000003    
333.353878   1.000003    
333.358410   1.000003    
333.362942   1.000003    
333.367473   1.000003    
333.372005   1.000003    
333.376537   1.000003    
333.381069   1.000003    
333.385600   1.000003    
333.390132   1.000003    
333.394664   1.000003    
333.399196   1.000003    
333.403728   1.000003    
333.408259   1.000003    
333.412791   1.000003    
333.417323   1.000003    
333.421855   1.000003    
333.426387   1.000003    
333.430918   1.000003    
333.435450   1.000003    
333.439982   1.000003    
333.444514   1.000003    
333.449046   1.000003    
333.453577   1.000003    
333.458109   1.000003    
333.462641   1.000003    
333.467173   1.000003    
333.471704   1.000003    
333.476236   1.000003    
333.480768   1.000003    
333.485300   1.000003    
333.489832   1.000003    
333.494363   1.000003    
333.498895   1.000003    
333.503427   1.000003    
333.507959   1.000003    
333.512491   1.000003    
333.517022   1.000003    
333.521554   1.000003    
333.526086   1.000003    
333.530618   1.000003    
333.535150   1.000003    
333.539681   1.000003    
333.544213   1.000003    
333.548745   1.000003    
333.553277   1.000003    
333.557808   1.000003    
333.562340   1.000003    
333.566872   1.000003    
333.571404   1.000003    
333.575936   1.000003    
333.580467   1.000003    
333.584999   1.000003    
333.589531   1.000003    
333.594063   1.000003    
333.598595   1.000003    
333.603126   1.000003    
333.607658   1.000003    
333.612190   1.000003    
333.616722   1.000003    
333.621254   1.000003    
333.625785   1.000003    
333.630317   1.000003    
333.634849   1.000003    
333.639381   1.000003    
333.643912   1.000003    
333.648444   1.000003    
333.652976   1.000003    
333.657508   1.000003    
333.662040   1.000003    
333.666571   1.000003    
333.671103   1.000003    
333.675635   1.000003    
333.680167   1.000003    
333.684699   1.000003    
333.689230   1.000003    
333.693762   1.000003    
333.698294   1.000003    
333.702826   1.000003    
333.707358   1.000003    
333.711889   1.000003    
333.716421   1.000003    
333.720953   1.000003    
333.725485   1.000003    
333.730016   1.000003    
333.734548   1.000003    
333.739080   1.000003    
333.743612   1.000003    
333.748144   1.000003    
333.752675   1.000003    
333.757207   1.000003    
333.761739   1.000003    
333.766271   1.000003    
333.770803   1.000003    
333.775334   1.000003    
333.779866   1.000003    
333.784398   1.000003    
333.788930   1.000003    
333.793462   1.000003    
333.797993   1.000003    
333.802525   1.000003    
333.807057   1.000003    
333.811589   1.000003    
333.816120   1.000003    
333.820652   1.000003    
333.825184   1.000003    
333.829716   1.000003    
333.834248   1.000003    
333.838779   1.000003    
333.843311   1.000003    
333.847843   1.000003    
333.852375   1.000003    
333.856907   1.000003    
333.861438   1.000003    
333.865970   1.000003    
333.870502   1.000003    
333.875034   1.000003    
333.879566   1.000003    
333.884097   1.000003    
333.888629   1.000003    
333.893161   1.000003    
333.897693   1.000003    
333.902224   1.000003    
333.906756   1.000003    
333.911288   1.000003    
333.915820   1.000003    
333.920352   1.000003    
333.924883   1.000003    
333.929415   1.000003    
333.933947   1.000003    
333.938479   1.000003    
333.943011   1.000003    
333.947542   1.000003    
333.952074   1.000003    
333.956606   1.000003    
333.961138   1.000003    
333.965670   1.000003    
333.970201   1.000003    
333.974733   1.000003    
333.979265   1.000003    
333.983797   1.000003    
333.988328   1.000003    
333.992860   1.000003    
333.997392   1.000003    
334.001924   1.000003    
334.006456   1.000003    
334.010987   1.000003    
334.015519   1.000003    
334.020051   1.000003    
334.024583   1.000003    
334.029115   1.000003    
334.033646   1.000003    
334.038178   1.000003    
334.042710   1.000003    
334.047242   1.000003    
334.051774   1.000003    
334.056305   1.000003    
334.060837   1.000003    
334.065369   1.000003    
334.069901   1.000003    
334.074432   1.000003    
334.078964   1.000003    
334.083496   1.000003    
334.088028   1.000003    
334.092560   1.000003    
334.097091   1.000003    
334.101623   1.000003    
334.106155   1.000003    
334.110687   1.000003    
334.115219   1.000003    
334.119750   1.000003    
334.124282   1.000003    
334.128814   1.000003    
334.133346   1.000003    
334.137877   1.000003    
334.142409   1.000003    
334.146941   1.000003    
334.151473   1.000003    
334.156005   1.000003    
334.160536   1.000003    
334.165068   1.000003    
334.169600   1.000003    
334.174132   1.000003    
334.178664   1.000003    
334.183195   1.000003    
334.187727   1.000003    
334.192259   1.000003    
334.196791   1.000003    
334.201323   1.000003    
334.205854   1.000003    
334.210386   1.000003    
334.214918   1.000003    
334.219450   1.000003    
334.223981   1.000003    
334.228513   1.000003    
334.233045   1.000003    
334.237577   1.000003    
334.242109   1.000003    
334.246640   1.000003    
334.251172   1.000003    
334.255704   1.000003    
334.260236   1.000003    
334.264768   1.000003    
334.269299   1.000003    
334.273831   1.000003    
334.278363   1.000003    
334.282895   1.000003    
334.287427   1.000003    
334.291958   1.000003    
334.296490   1.000003    
334.301022   1.000003    
334.305554   1.000003    
334.310085   1.000003    
334.314617   1.000003    
334.319149   1.000003    
334.323681   1.000003    
334.328213   1.000003    
334.332744   1.000003    
334.337276   1.000003    
334.341808   1.000003    
334.346340   1.000003    
334.350872   1.000003    
334.355403   1.000003    
334.359935   1.000003    
334.364467   1.000003    
334.368999   1.000003    
334.373531   1.000003    
334.378062   1.000003    
334.382594   1.000003    
334.387126   1.000003    
334.391658   1.000003    
334.396189   1.000003    
334.400721   1.000003    
334.405253   1.000003    
334.409785   1.000003    
334.414317   1.000003    
334.418848   1.000003    
334.423380   1.000003    
334.427912   1.000003    
334.432444   1.000003    
334.436976   1.000003    
334.441507   1.000003    
334.446039   1.000003    
334.450571   1.000003    
334.455103   1.000003    
334.459635   1.000003    
334.464166   1.000003    
334.468698   1.000003    
334.473230   1.000003    
334.477762   1.000003    
334.482293   1.000003    
334.486825   1.000003    
334.491357   1.000003    
334.495889   1.000003    
334.500421   1.000003    
334.504952   1.000003    
334.509484   1.000003    
334.514016   1.000003    
334.518548   1.000003    
334.523080   1.000003    
334.527611   1.000003    
334.532143   1.000003    
334.536675   1.000003    
334.541207   1.000003    
334.545739   1.000003    
334.550270   1.000003    
334.554802   1.000003    
334.559334   1.000003    
334.563866   1.000003    
334.568397   1.000003    
334.572929   1.000003    
334.577461   1.000003    
334.581993   1.000003    
334.586525   1.000003    
334.591056   1.000003    
334.595588   1.000003    
334.600120   1.000003    
334.604652   1.000003    
334.609184   1.000003    
334.613715   1.000003    
334.618247   1.000003    
334.622779   1.000003    
334.627311   1.000003    
334.631843   1.000003    
334.636374   1.000003    
334.640906   1.000003    
334.645438   1.000003    
334.649970   1.000003    
334.654501   1.000003    
334.659033   1.000003    
334.663565   1.000003    
334.668097   1.000003    
334.672629   1.000003    
334.677160   1.000003    
334.681692   1.000003    
334.686224   1.000003    
334.690756   1.000003    
334.695288   1.000003    
334.699819   1.000003    
334.704351   1.000003    
334.708883   1.000003    
334.713415   1.000003    
334.717947   1.000003    
334.722478   1.000003    
334.727010   1.000003    
334.731542   1.000003    
334.736074   1.000003    
334.740605   1.000003    
334.745137   1.000003    
334.749669   1.000003    
334.754201   1.000003    
334.758733   1.000003    
334.763264   1.000003    
334.767796   1.000003    
334.772328   1.000003    
334.776860   1.000003    
334.781392   1.000003    
334.785923   1.000003    
334.790455   1.000003    
334.794987   1.000003    
334.799519   1.000003    
334.804051   1.000003    
334.808582   1.000003    
334.813114   1.000003    
334.817646   1.000003    
334.822178   1.000003    
334.826709   1.000003    
334.831241   1.000003    
334.835773   1.000003    
334.840305   1.000003    
334.844837   1.000003    
334.849368   1.000003    
334.853900   1.000003    
334.858432   1.000003    
334.862964   1.000003    
334.867496   1.000003    
334.872027   1.000003    
334.876559   1.000003    
334.881091   1.000003    
334.885623   1.000003    
334.890154   1.000003    
334.894686   1.000003    
334.899218   1.000003    
334.903750   1.000003    
334.908282   1.000003    
334.912813   1.000003    
334.917345   1.000003    
334.921877   1.000003    
334.926409   1.000003    
334.930941   1.000003    
334.935472   1.000003    
334.940004   1.000003    
334.944536   1.000003    
334.949068   1.000003    
334.953600   1.000003    
334.958131   1.000003    
334.962663   1.000003    
334.967195   1.000003    
334.971727   1.000003    
334.976258   1.000003    
334.980790   1.000003    
334.985322   1.000003    
334.989854   1.000003    
334.994386   1.000003    
334.998917   1.000003    
335.003449   1.000003    
335.007981   1.000003    
335.012513   1.000003    
335.017045   1.000003    
335.021576   1.000003    
335.026108   1.000003    
335.030640   1.000003    
335.035172   1.000003    
335.039704   1.000003    
335.044235   1.000003    
335.048767   1.000003    
335.053299   1.000003    
335.057831   1.000003    
335.062362   1.000003    
335.066894   1.000003    
335.071426   1.000003    
335.075958   1.000003    
335.080490   1.000003    
335.085021   1.000003    
335.089553   1.000003    
335.094085   1.000003    
335.098617   1.000003    
335.103149   1.000003    
335.107680   1.000003    
335.112212   1.000003    
335.116744   1.000003    
335.121276   1.000003    
335.125808   1.000003    
335.130339   1.000003    
335.134871   1.000003    
335.139403   1.000003    
335.143935   1.000003    
335.148466   1.000003    
335.152998   1.000003    
335.157530   1.000003    
335.162062   1.000003    
335.166594   1.000003    
335.171125   1.000003    
335.175657   1.000003    
335.180189   1.000003    
335.184721   1.000003    
335.189253   1.000003    
335.193784   1.000003    
335.198316   1.000003    
335.202848   1.000003    
335.207380   1.000003    
335.211912   1.000003    
335.216443   1.000003    
335.220975   1.000003    
335.225507   1.000003    
335.230039   1.000003    
335.234570   1.000003    
335.239102   1.000003    
335.243634   1.000003    
335.248166   1.000003    
335.252698   1.000003    
335.257229   1.000003    
335.261761   1.000003    
335.266293   1.000003    
335.270825   1.000003    
335.275357   1.000003    
335.279888   1.000003    
335.284420   1.000003    
335.288952   1.000003    
335.293484   1.000003    
335.298016   1.000003    
335.302547   1.000003    
335.307079   1.000003    
335.311611   1.000003    
335.316143   1.000003    
335.320674   1.000003    
335.325206   1.000003    
335.329738   1.000003    
335.334270   1.000003    
335.338802   1.000003    
335.343333   1.000003    
335.347865   1.000003    
335.352397   1.000003    
335.356929   1.000003    
335.361461   1.000003    
335.365992   1.000003    
335.370524   1.000003    
335.375056   1.000003    
335.379588   1.000003    
335.384120   1.000003    
335.388651   1.000003    
335.393183   1.000003    
335.397715   1.000003    
335.402247   1.000003    
335.406778   1.000003    
335.411310   1.000003    
335.415842   1.000003    
335.420374   1.000003    
335.424906   1.000003    
335.429437   1.000003    
335.433969   1.000003    
335.438501   1.000003    
335.443033   1.000003    
335.447565   1.000003    
335.452096   1.000003    
335.456628   1.000003    
335.461160   1.000003    
335.465692   1.000003    
335.470224   1.000003    
335.474755   1.000003    
335.479287   1.000003    
335.483819   1.000003    
335.488351   1.000003    
335.492882   1.000003    
335.497414   1.000003    
335.501946   1.000003    
335.506478   1.000003    
335.511010   1.000003    
335.515541   1.000003    
335.520073   1.000003    
335.524605   1.000003    
335.529137   1.000003    
335.533669   1.000003    
335.538200   1.000003    
335.542732   1.000003    
335.547264   1.000003    
335.551796   1.000003    
335.556328   1.000003    
335.560859   1.000003    
335.565391   1.000003    
335.569923   1.000003    
335.574455   1.000003    
335.578986   1.000003    
335.583518   1.000003    
335.588050   1.000003    
335.592582   1.000003    
335.597114   1.000003    
335.601645   1.000003    
335.606177   1.000003    
335.610709   1.000003    
335.615241   1.000003    
335.619773   1.000003    
335.624304   1.000003    
335.628836   1.000003    
335.633368   1.000003    
335.637900   1.000003    
335.642431   1.000003    
335.646963   1.000003    
335.651495   1.000003    
335.656027   1.000003    
335.660559   1.000003    
335.665090   1.000003    
335.669622   1.000003    
335.674154   1.000003    
335.678686   1.000003    
335.683218   1.000003    
335.687749   1.000003    
335.692281   1.000003    
335.696813   1.000003    
335.701345   1.000003    
335.705877   1.000003    
335.710408   1.000003    
335.714940   1.000003    
335.719472   1.000003    
335.724004   1.000003    
335.728535   1.000003    
335.733067   1.000003    
335.737599   1.000003    
335.742131   1.000003    
335.746663   1.000003    
335.751194   1.000003    
335.755726   1.000003    
335.760258   1.000003    
335.764790   1.000003    
335.769322   1.000003    
335.773853   1.000003    
335.778385   1.000003    
335.782917   1.000003    
335.787449   1.000003    
335.791981   1.000003    
335.796512   1.000003    
335.801044   1.000003    
335.805576   1.000003    
335.810108   1.000003    
335.814639   1.000003    
335.819171   1.000003    
335.823703   1.000003    
335.828235   1.000003    
335.832767   1.000003    
335.837298   1.000003    
335.841830   1.000003    
335.846362   1.000003    
335.850894   1.000003    
335.855426   1.000003    
335.859957   1.000003    
335.864489   1.000003    
335.869021   1.000003    
335.873553   1.000003    
335.878085   1.000003    
335.882616   1.000003    
335.887148   1.000003    
335.891680   1.000003    
335.896212   1.000003    
335.900743   1.000003    
335.905275   1.000003    
335.909807   1.000003    
335.914339   1.000003    
335.918871   1.000003    
335.923402   1.000003    
335.927934   1.000003    
335.932466   1.000003    
335.936998   1.000003    
335.941530   1.000003    
335.946061   1.000003    
335.950593   1.000003    
335.955125   1.000003    
335.959657   1.000003    
335.964189   1.000003    
335.968720   1.000003    
335.973252   1.000003    
335.977784   1.000003    
335.982316   1.000003    
335.986847   1.000003    
335.991379   1.000003    
335.995911   1.000003    
336.000443   1.000003    
336.004975   1.000003    
336.009506   1.000003    
336.014038   1.000003    
336.018570   1.000003    
336.023102   1.000003    
336.027634   1.000003    
336.032165   1.000003    
336.036697   1.000003    
336.041229   1.000003    
336.045761   1.000003    
336.050293   1.000003    
336.054824   1.000003    
336.059356   1.000003    
336.063888   1.000003    
336.068420   1.000003    
336.072951   1.000003    
336.077483   1.000003    
336.082015   1.000003    
336.086547   1.000003    
336.091079   1.000003    
336.095610   1.000003    
336.100142   1.000003    
336.104674   1.000003    
336.109206   1.000003    
336.113738   1.000003    
336.118269   1.000003    
336.122801   1.000003    
336.127333   1.000003    
336.131865   1.000003    
336.136397   1.000003    
336.140928   1.000003    
336.145460   1.000003    
336.149992   1.000003    
336.154524   1.000003    
336.159055   1.000003    
336.163587   1.000003    
336.168119   1.000003    
336.172651   1.000003    
336.177183   1.000003    
336.181714   1.000003    
336.186246   1.000003    
336.190778   1.000003    
336.195310   1.000003    
336.199842   1.000003    
336.204373   1.000003    
336.208905   1.000003    
336.213437   1.000003    
336.217969   1.000003    
336.222501   1.000003    
336.227032   1.000003    
336.231564   1.000003    
336.236096   1.000003    
336.240628   1.000003    
336.245159   1.000003    
336.249691   1.000003    
336.254223   1.000003    
336.258755   1.000003    
336.263287   1.000003    
336.267818   1.000003    
336.272350   1.000003    
336.276882   1.000003    
336.281414   1.000003    
336.285946   1.000003    
336.290477   1.000003    
336.295009   1.000003    
336.299541   1.000003    
336.304073   1.000003    
336.308604   1.000003    
336.313136   1.000003    
336.317668   1.000003    
336.322200   1.000003    
336.326732   1.000003    
336.331263   1.000003    
336.335795   1.000003    
336.340327   1.000003    
336.344859   1.000003    
336.349391   1.000003    
336.353922   1.000003    
336.358454   1.000003    
336.362986   1.000003    
336.367518   1.000003    
336.372050   1.000003    
336.376581   1.000003    
336.381113   1.000003    
336.385645   1.000003    
336.390177   1.000003    
336.394708   1.000003    
336.399240   1.000003    
336.403772   1.000003    
336.408304   1.000003    
336.412836   1.000003    
336.417367   1.000003    
336.421899   1.000003    
336.426431   1.000003    
336.430963   1.000003    
336.435495   1.000003    
336.440026   1.000003    
336.444558   1.000003    
336.449090   1.000003    
336.453622   1.000003    
336.458154   1.000003    
336.462685   1.000003    
336.467217   1.000003    
336.471749   1.000003    
336.476281   1.000003    
336.480812   1.000003    
336.485344   1.000003    
336.489876   1.000003    
336.494408   1.000003    
336.498940   1.000003    
336.503471   1.000003    
336.508003   1.000003    
336.512535   1.000003    
336.517067   1.000003    
336.521599   1.000003    
336.526130   1.000003    
336.530662   1.000003    
336.535194   1.000003    
336.539726   1.000003    
336.544258   1.000003    
336.548789   1.000003    
336.553321   1.000003    
336.557853   1.000003    
336.562385   1.000003    
336.566916   1.000003    
336.571448   1.000003    
336.575980   1.000003    
336.580512   1.000003    
336.585044   1.000003    
336.589575   1.000003    
336.594107   1.000003    
336.598639   1.000003    
336.603171   1.000003    
336.607703   1.000003    
336.612234   1.000003    
336.616766   1.000003    
336.621298   1.000003    
336.625830   1.000003    
336.630362   1.000003    
336.634893   1.000003    
336.639425   1.000003    
336.643957   1.000003    
336.648489   1.000003    
336.653020   1.000003    
336.657552   1.000003    
336.662084   1.000003    
336.666616   1.000003    
336.671148   1.000003    
336.675679   1.000003    
336.680211   1.000003    
336.684743   1.000003    
336.689275   1.000003    
336.693807   1.000003    
336.698338   1.000003    
336.702870   1.000003    
336.707402   1.000003    
336.711934   1.000003    
336.716466   1.000003    
336.720997   1.000003    
336.725529   1.000003    
336.730061   1.000003    
336.734593   1.000003    
336.739124   1.000003    
336.743656   1.000003    
336.748188   1.000003    
336.752720   1.000003    
336.757252   1.000003    
336.761783   1.000003    
336.766315   1.000003    
336.770847   1.000003    
336.775379   1.000003    
336.779911   1.000003    
336.784442   1.000003    
336.788974   1.000003    
336.793506   1.000003    
336.798038   1.000003    
336.802570   1.000003    
336.807101   1.000003    
336.811633   1.000003    
336.816165   1.000003    
336.820697   1.000003    
336.825228   1.000003    
336.829760   1.000003    
336.834292   1.000003    
336.838824   1.000003    
336.843356   1.000003    
336.847887   1.000003    
336.852419   1.000003    
336.856951   1.000003    
336.861483   1.000003    
336.866015   1.000003    
336.870546   1.000003    
